image_name,detected_fruits_for_disease,avg_composite_disease_index,max_composite_disease_index,median_composite_disease_index,low_disease_fruits,mild_disease_fruits,moderate_disease_fruits,high_disease_fruits,avg_dark_spot_pct,avg_brown_lesion_pct,avg_black_patch_pct,avg_yellow_discoloration_pct,avg_edge_texture_score,moderate_or_high_disease_fruits,moderate_or_high_disease_pct,high_disease_pct,disease_loss_factor,disease_loss_pct
-149-_jpg.rf.1ac7fe6f48366cc724ab73fa15cc2261.jpg,2,74.07756276218313,79.01474049300136,74.07756276218313,0,0,0,2,17.736325340965184,11.493951646450025,6.7355183391847895,69.10951097356029,9.896968612899826,2,100.0,100.0,0.4,40.0
-15-_jpg.rf.10db2b86df80d5feeef2c3c3652fca7f.jpg,6,75.49661894045444,79.6942694269427,77.68256625143283,0,0,0,6,83.3044637806028,36.886152483979025,59.09475399054127,1.1904766321834366,1.6758447650537758,6,100.0,100.0,0.4,40.0
-150-_jpg.rf.4371fc1620974f49ee20a114ee26abe2.jpg,5,92.8166139009764,98.54010025062657,95.96114096734188,0,0,0,5,46.760133822584116,28.82389693953611,20.558011799359655,55.046024780200334,15.537169198215057,5,100.0,100.0,0.4,40.0
-152-_jpg.rf.2e7a50ed8247c57a02ef5c4eb42b808e.jpg,13,79.08322000757127,92.34737484737485,86.95740281224151,0,0,1,12,42.94418617606974,29.289978537424467,15.104409139365895,44.538509888212914,5.79862302680932,13,100.0,92.3076923076923,0.4,40.0
-153-_jpg.rf.20f96f1f5cd0d527fdcf14b5eb713f76.jpg,15,70.8824289852828,89.57142857142857,68.87962962962962,0,0,4,11,59.17594437511817,17.121695977713305,44.189125285159044,24.12378934626248,4.058922970032286,15,100.0,73.33333333333333,0.4,40.0
-154-_jpg.rf.47722c7c6b14983fa0e8048357b266d4.jpg,13,75.27120815797865,97.15176715176715,83.77283596365376,0,1,2,10,31.3318937590854,16.486994363099907,17.047704991253717,54.85737031617326,14.737359089814195,12,92.3076923076923,76.92307692307693,0.4,40.0
-155-_jpg.rf.7c03f227e78d3f48f80f97d99a520b5b.jpg,9,84.08458946730931,90.78167641325535,87.64090177133656,0,0,0,9,34.92952063921471,19.1994494102623,17.943590058947397,43.34961499306832,6.5500619744620545,9,100.0,100.0,0.4,40.0
-156-_jpg.rf.a0b497daa17a92e67b4b783cb569bfd6.jpg,7,81.82928102146514,90.39709673043006,88.8694885361552,0,0,0,7,50.123190354730035,19.668633551213045,32.34074301325449,33.05105604756083,4.934952436638701,7,100.0,100.0,0.4,40.0
-157-_jpg.rf.a4120b19c2a3141b2e5bf78c71cb19b8.jpg,20,75.24931787986856,90.42124542124542,75.37027588813304,0,0,2,18,50.018987021810396,22.195154816457112,30.02770664384176,25.4716328020454,8.45231643336932,20,100.0,90.0,0.4,40.0
-158-_jpg.rf.1318d98c246ca75ba4a1083bbb38290d.jpg,19,88.08859153208846,98.31043710972347,89.24034274476753,0,0,0,19,49.70181247348141,30.517719763505216,21.54534166600729,32.10867975219017,12.021500991030523,19,100.0,100.0,0.4,40.0
-160-_jpg.rf.f2bfdb296e06865943f06b6f588e12e5.jpg,5,83.08413382980163,91.43571428571428,83.78255208333333,0,0,0,5,37.71170637609105,16.7456936313771,22.95948190646765,53.523538840185005,8.389383047001065,5,100.0,100.0,0.4,40.0
-161-_jpg.rf.740318015365aeab6e4b955aa3faba7e.jpg,2,80.71662527843435,89.57673602806346,80.71662527843435,0,0,0,2,44.39478356685319,17.40539216089514,27.76443065704722,36.79158619721293,5.221785274101607,2,100.0,100.0,0.4,40.0
-162-_jpg.rf.d9d638f1c883e94ce23e7e0dd21626e9.jpg,12,81.07341354203072,88.79900744416874,84.1094875035336,0,0,0,12,68.25564874682294,37.432543511803225,35.89885515362517,19.051449341797397,2.164808014573043,12,100.0,100.0,0.4,40.0
